schemaVersion,lang,group_order,group_title,section_index,section_tag,item_index,item_title
1,by,0,Прадукты,2,dairy,19,Грэцкі ёгурт
1,by,0,Прадукты,2,dairy,20,Кефір
1,by,0,Прадукты,2,dairy,21,Ражанка
1,by,0,Прадукты,2,dairy,22,Кіслае малако
1,by,0,Прадукты,2,dairy,23,Тан
1,by,0,Прадукты,2,dairy,24,Айран
1,by,0,Прадукты,2,dairy,25,Сліўкі
1,by,0,Прадукты,2,dairy,26,Масла
1,by,0,Прадукты,2,dairy,27,Сметанковае масла
1,by,0,Прадукты,2,dairy,28,Салёнае масла
1,by,0,Прадукты,2,dairy,29,Шакаладнае масла
1,by,0,Прадукты,2,dairy,30,Топленае масла
1,by,0,Прадукты,2,dairy,31,Масла гхі
1,by,0,Прадукты,2,dairy,32,Какосавае масла
1,by,0,Прадукты,2,dairy,33,Сыр
1,by,0,Прадукты,2,dairy,34,Адыгейскі сыр
1,by,0,Прадукты,2,dairy,35,Плаўлены сыр
1,by,0,Прадукты,2,dairy,36,Твараговы сыр
1,by,0,Прадукты,2,dairy,37,Сыр з цвіллю
1,by,0,Прадукты,2,dairy,38,Бры
1,by,0,Прадукты,2,dairy,39,Камамбер
1,by,0,Прадукты,2,dairy,40,Дор-блю
1,by,0,Прадукты,2,dairy,41,Маскарпоне
1,by,0,Прадукты,2,dairy,42,Рыкота
1,by,0,Прадукты,2,dairy,43,Бурата
1,by,0,Прадукты,2,dairy,44,Страчатела
1,by,0,Прадукты,2,dairy,45,Пармезан
1,by,0,Прадукты,2,dairy,46,Чэддар
1,by,0,Прадукты,2,dairy,47,Гаўда
1,by,0,Прадукты,2,dairy,48,Халуми
1,by,0,Прадукты,2,dairy,49,Маасдам
1,by,0,Прадукты,2,dairy,50,Мацарэла
1,by,0,Прадукты,2,dairy,51,Сыркі
1,by,0,Прадукты,2,dairy,52,Брынза
1,by,0,Прадукты,2,dairy,53,Фета
1,by,0,Прадукты,2,dairy,54,Сулугуні
1,by,0,Прадукты,2,dairy,55,Каймак
1,by,0,Прадукты,2,dairy,56,Чэчыл
1,by,0,Прадукты,2,dairy,57,Маргарын
1,by,0,Прадукты,2,dairy,58,Пахта
1,by,0,Прадукты,2,dairy,59,Кумыс
1,by,0,Прадукты,2,dairy,60,Тофу
1,by,0,Прадукты,3,meat,0,Мяса
1,by,0,Прадукты,3,meat,1,Птушка
1,by,0,Прадукты,3,meat,2,Ялавічына
1,by,0,Прадукты,3,meat,3,Ялавічны язык
1,by,0,Прадукты,3,meat,4,Цяляціна
1,by,0,Прадукты,3,meat,5,Свініна
1,by,0,Прадукты,3,meat,6,Курыца
1,by,0,Прадукты,3,meat,7,Гусь
1,by,0,Прадукты,3,meat,8,Перапёлка
1,by,0,Прадукты,3,meat,9,Трусіна
1,by,0,Прадукты,3,meat,10,Курыныя бёдры
1,by,0,Прадукты,3,meat,11,Курыныя галёнкі
1,by,0,Прадукты,3,meat,12,Курыная грудка
1,by,0,Прадукты,3,meat,13,Курыныя акарочкі
1,by,0,Прадукты,3,meat,14,Курыныя крылы
1,by,0,Прадукты,3,meat,15,Курыныя сэрцайкі
1,by,0,Прадукты,3,meat,16,Курыныя страўнічкі
1,by,0,Прадукты,3,meat,17,Індычка
1,by,0,Прадукты,3,meat,18,Філе індычкі
1,by,0,Прадукты,3,meat,19,Галёнка індычкі
1,by,0,Прадукты,3,meat,20,Бядро індычкі
1,by,0,Прадукты,3,meat,21,Качка
1,by,0,Прадукты,3,meat,22,Качка па-пекінску
1,by,0,Прадукты,3,meat,23,Качыная грудка
1,by,0,Прадукты,3,meat,24,Бараніна
1,by,0,Прадукты,3,meat,25,Аленіна
1,by,0,Прадукты,3,meat,26,Фарш
1,by,0,Прадукты,3,meat,27,Катлеты
1,by,0,Прадукты,3,meat,28,Біфштэкс
1,by,0,Прадукты,3,meat,29,Каўбаса
1,by,0,Прадукты,3,meat,30,Вараная каўбаса
1,by,0,Прадукты,3,meat,31,Сыракопчаная каўбаса
1,by,0,Прадукты,3,meat,32,Каўбаса Доктарская
1,by,0,Прадукты,3,meat,33,Каўбаса Аматарская
1,by,0,Прадукты,3,meat,34,Сервелат
1,by,0,Прадукты,3,meat,35,Сасіскі
1,by,0,Прадукты,3,meat,36,Сардэлькі
1,by,0,Прадукты,3,meat,37,Купаты
1,by,0,Прадукты,3,meat,38,Чэвапчычы
1,by,0,Прадукты,3,meat,39,Бекон
1,by,0,Прадукты,3,meat,40,Хамон
1,by,0,Прадукты,3,meat,41,Карбанада
1,by,0,Прадукты,3,meat,42,Печань
1,by,0,Прадукты,3,meat,43,Тушонка
1,by,0,Прадукты,3,meat,44,Халадзец
1,by,0,Прадукты,3,meat,45,Вяндліна
1,by,0,Прадукты,3,meat,46,Паштэт
1,by,0,Прадукты,3,meat,47,Стэйк
1,by,0,Прадукты,3,meat,48,Рыбай
1,by,0,Прадукты,3,meat,49,Стрыплойн
1,by,0,Прадукты,3,meat,50,Філе-міньён
1,by,0,Прадукты,3,meat,51,Рэбры
1,by,0,Прадукты,3,meat,52,Сала
1,by,0,Прадукты,3,meat,53,Шпік
1,by,0,Прадукты,4,fish,0,Рыба
1,by,0,Прадукты,4,fish,1,Морапрадукты
1,by,0,Прадукты,4,fish,2,Тунец
1,by,0,Прадукты,4,fish,3,Баракуда
1,by,0,Прадукты,4,fish,4,Барамундзі
1,by,0,Прадукты,4,fish,5,Марлін
1,by,0,Прадукты,4,fish,6,Махі-махі
1,by,0,Прадукты,4,fish,7,Дарада
1,by,0,Прадукты,4,fish,8,Групер
1,by,0,Прадукты,4,fish,9,Сайра
1,by,0,Прадукты,4,fish,10,Гарбуша
1,by,0,Прадукты,4,fish,11,Траска
1,by,0,Прадукты,4,fish,12,Мінтай
1,by,0,Прадукты,4,fish,13,Кета
1,by,0,Прадукты,4,fish,14,Кіжуч
1,by,0,Прадукты,4,fish,15,Карюшка
1,by,0,Прадукты,4,fish,16,Акунь
1,by,0,Прадукты,4,fish,17,Асёцер
1,by,0,Прадукты,4,fish,18,Скумбрыя
1,by,0,Прадукты,4,fish,19,Палтус
1,by,0,Прадукты,4,fish,20,Тылапія
1,by,0,Прадукты,4,fish,21,Камбала
1,by,0,Прадукты,4,fish,22,Сібас
1,by,0,Прадукты,4,fish,23,Сом
1,by,0,Прадукты,4,fish,24,Вугор
1,by,0,Прадукты,4,fish,25,Лешч
1,by,0,Прадукты,4,fish,26,Шчупак
1,by,0,Прадукты,4,fish,27,Мойва
1,by,0,Прадукты,4,fish,28,Ласось
1,by,0,Прадукты,4,fish,29,Фарэль
1,by,0,Прадукты,4,fish,30,Сёмга
1,by,0,Прадукты,4,fish,31,Селядзец
1,by,0,Прадукты,4,fish,32,Кальмары
1,by,0,Прадукты,4,fish,33,Васьміногі
1,by,0,Прадукты,4,fish,34,Краб
1,by,0,Прадукты,4,fish,35,Крабавыя палачкі
1,by,0,Прадукты,4,fish,36,Ікра
1,by,0,Прадукты,4,fish,37,Мідыі
1,by,0,Прадукты,4,fish,38,Крэветкі
1,by,0,Прадукты,4,fish,39,Марскі грабеньчык
1,by,0,Прадукты,4,fish,40,Вустрыцы
1,by,0,Прадукты,4,fish,41,Рыбныя кансервы
1,by,0,Прадукты,4,fish,42,Сёмга слабасалёная
1,by,0,Прадукты,4,fish,43,Фарэль слабасалёная
1,by,0,Прадукты,4,fish,44,Карп
1,by,0,Прадукты,4,fish,45,Судак
1,by,0,Прадукты,4,fish,46,Навага
1,by,0,Прадукты,4,fish,47,Хек
1,by,0,Прадукты,4,fish,48,Нерка
1,by,0,Прадукты,4,fish,49,Пангасіус
1,by,0,Прадукты,4,fish,50,Ракі
1,by,0,Прадукты,4,fish,51,Лобстар
1,by,0,Прадукты,4,fish,52,Анчоўсы
1,by,0,Прадукты,4,fish,53,Шпроты
1,by,0,Прадукты,4,fish,54,Бычкі
1,by,0,Прадукты,5,bread,0,Хлеб
1,by,0,Прадукты,5,bread,1,Булка
1,by,0,Прадукты,5,bread,2,Батон
1,by,0,Прадукты,5,bread,3,Батон нарэзаны
1,by,0,Прадукты,5,bread,4,Чорны хлеб
1,by,0,Прадукты,5,bread,5,Жытні хлеб
1,by,0,Прадукты,5,bread,6,Заварны хлеб
1,by,0,Прадукты,5,bread,7,Барадзінскі хлеб
1,by,0,Прадукты,5,bread,8,Хлебцы
1,by,0,Прадукты,5,bread,9,Лаваш
1,by,0,Прадукты,5,bread,10,Ляпёшка
1,by,0,Прадукты,5,bread,11,Піта
1,by,0,Прадукты,5,bread,12,Чыабата
1,by,0,Прадукты,5,bread,13,Мука
1,by,0,Прадукты,5,bread,14,Пшанічная мука
1,by,0,Прадукты,5,bread,15,Жытняя мука
1,by,0,Прадукты,5,bread,16,Аўсяная мука
1,by,0,Прадукты,5,bread,17,Грачаная мука
1,by,0,Прадукты,5,bread,18,Рысавое мука
1,by,0,Прадукты,5,bread,19,Нутавая мука
1,by,0,Прадукты,5,bread,20,Кукурузная мука
1,by,0,Прадукты,5,bread,21,Міндальная мука
1,by,0,Прадукты,5,bread,22,Какосавая мука
1,by,0,Прадукты,5,bread,23,Цукар
1,by,0,Прадукты,5,bread,24,Карычневы цукар
1,by,0,Прадукты,5,bread,25,Соль
1,by,0,Прадукты,5,bread,26,Рыс
1,by,0,Прадукты,5,bread,27,Буры рыс
1,by,0,Прадукты,5,bread,28,Чырвоны рыс
1,by,0,Прадукты,5,bread,29,Рыс басматы
1,by,0,Прадукты,5,bread,30,Грэчка
1,by,0,Прадукты,5,bread,31,Зялёная грэчка
1,by,0,Прадукты,5,bread,32,Гарох
1,by,0,Прадукты,5,bread,33,Фасоля
1,by,0,Прадукты,5,bread,34,Спагеці
1,by,0,Прадукты,5,bread,35,Локшына
1,by,0,Прадукты,5,bread,36,Локшына удон
1,by,0,Прадукты,5,bread,37,Локшына соба
1,by,0,Прадукты,5,bread,38,Локшына рамен
1,by,0,Прадукты,5,bread,39,Фунчоза
1,by,0,Прадукты,5,bread,40,Макароны
1,by,0,Прадукты,5,bread,41,Вермішэль
1,by,0,Прадукты,5,bread,42,Пціцім
1,by,0,Прадукты,5,bread,43,Амарант
1,by,0,Прадукты,5,bread,44,Вотрубі
1,by,0,Прадукты,5,bread,45,Аўсянка
1,by,0,Прадукты,5,bread,46,Манныя крупы
1,by,0,Прадукты,5,bread,47,Кукурузныя крупы
1,by,0,Прадукты,5,bread,48,Пшанічныя крупы
1,by,0,Прадукты,5,bread,49,Полба
1,by,0,Прадукты,5,bread,50,Перлаўка
1,by,0,Прадукты,5,bread,51,Булгур
1,by,0,Прадукты,5,bread,52,Кіноа
1,by,0,Прадукты,5,bread,53,Гранола
1,by,0,Прадукты,5,bread,54,Хлоп'і
1,by,0,Прадукты,5,bread,55,Кускус
1,by,0,Прадукты,5,bread,56,Геркулес
1,by,0,Прадукты,5,bread,57,Проса
1,by,0,Прадукты,5,bread,58,Багет
1,by,0,Прадукты,5,bread,59,Тарцілья
1,by,0,Прадукты,5,bread,60,Нут
1,by,0,Прадукты,5,bread,61,Сачавіца
1,by,0,Прадукты,6,sauces,0,Кансервы
1,by,0,Прадукты,6,sauces,1,Соус
1,by,0,Прадукты,6,sauces,2,Таматная паста
1,by,0,Прадукты,6,sauces,3,Зялёны гарошак
1,by,0,Прадукты,6,sauces,4,Кансерваваны зялёны гарошак
1,by,0,Прадукты,6,sauces,5,Кансерваваная кукуруза
1,by,0,Прадукты,6,sauces,6,Кансерваваная фасоля
1,by,0,Прадукты,6,sauces,7,Аліўкі
1,by,0,Прадукты,6,sauces,8,Масліны
1,by,0,Прадукты,6,sauces,9,Каперсы
1,by,0,Прадукты,6,sauces,10,Плады каперсаў
1,by,0,Прадукты,6,sauces,11,Салёныя агуркі
1,by,0,Прадукты,6,sauces,12,Марынаваныя агуркі
1,by,0,Прадукты,6,sauces,13,Салёныя памідоры
1,by,0,Прадукты,6,sauces,14,Кансерваваныя таматы
1,by,0,Прадукты,6,sauces,15,Перац піры-піры
1,by,0,Прадукты,6,sauces,16,Квашаная капуста
1,by,0,Прадукты,6,sauces,17,Чарамша
1,by,0,Прадукты,6,sauces,18,Салёныя грыбы
1,by,0,Прадукты,6,sauces,19,Марынаваныя грыбы
1,by,0,Прадукты,6,sauces,20,Маянэз
1,by,0,Прадукты,6,sauces,21,Кетчуп
1,by,0,Прадукты,6,sauces,22,Гарчыца
1,by,0,Прадукты,6,sauces,23,Французская гарчыца
1,by,0,Прадукты,6,sauces,24,Дыжонская гарчыца
1,by,0,Прадукты,6,sauces,25,Соевы соус
1,by,0,Прадукты,6,sauces,26,Вустэрскі соус
1,by,0,Прадукты,6,sauces,27,Кісла-салодкі соус
1,by,0,Прадукты,6,sauces,28,Соус тэрыякі
1,by,0,Прадукты,6,sauces,29,Рыбны соус
1,by,0,Прадукты,6,sauces,30,Вустрычны соус
1,by,0,Прадукты,6,sauces,31,Соус хойсін
1,by,0,Прадукты,6,sauces,32,Соус пад-тай
1,by,0,Прадукты,6,sauces,33,Востры соус
1,by,0,Прадукты,6,sauces,34,Лімонны сок
1,by,0,Прадукты,6,sauces,35,Сок лайма
1,by,0,Прадукты,6,sauces,36,Хрэн сталовы
1,by,0,Прадукты,6,sauces,37,Аджыка
1,by,0,Прадукты,6,sauces,38,Ткемалі
1,by,0,Прадукты,6,sauces,39,Сацэбелі
1,by,0,Прадукты,6,sauces,40,Кансерваваныя ананасы
1,by,0,Прадукты,6,sauces,41,Кансерваваныя персікі
1,by,0,Прадукты,6,sauces,42,Кабачковая ікра
1,by,0,Прадукты,6,sauces,43,Баклажанная ікра
1,by,0,Прадукты,6,sauces,44,Леча
1,by,0,Прадукты,6,sauces,45,Соус барбекю
1,by,0,Прадукты,6,sauces,46,Соус песта
1,by,0,Прадукты,6,sauces,47,Соус салодкі чылі
1,by,0,Прадукты,6,sauces,48,Марская капуста
1,by,0,Прадукты,6,sauces,49,Хумус
1,by,0,Прадукты,7,spices,0,Спецыі
1,by,0,Прадукты,7,spices,1,Сланечнікавы алей
1,by,0,Прадукты,7,spices,2,Раслінны алей
1,by,0,Прадукты,7,spices,3,Аліўкавы алей
1,by,0,Прадукты,7,spices,4,Кунжутны алей
1,by,0,Прадукты,7,spices,5,Гарчычны алей
1,by,0,Прадукты,7,spices,6,Ільняны алей
1,by,0,Прадукты,7,spices,7,Кукурузны алей
1,by,0,Прадукты,7,spices,8,Арахісавы алей
1,by,0,Прадукты,7,spices,9,Алей з вінаградных костачак
1,by,0,Прадукты,7,spices,10,Алей авакада
1,by,0,Прадукты,7,spices,11,Чорны перац
1,by,0,Прадукты,7,spices,12,Чырвоный перац
1,by,0,Прадукты,7,spices,13,Сумесь перцаў
1,by,0,Прадукты,7,spices,14,Лаўровы ліст
1,by,0,Прадукты,7,spices,15,Сушаны базілік
1,by,0,Прадукты,7,spices,16,Сушаны кроп
1,by,0,Прадукты,7,spices,17,Сушаная пятрушка
1,by,0,Прадукты,7,spices,18,Сушаны часнок
1,by,0,Прадукты,7,spices,19,Кары
1,by,0,Прадукты,7,spices,20,Папрыка
1,by,0,Прадукты,7,spices,21,Зіра
1,by,0,Прадукты,7,spices,22,Карыца
1,by,0,Прадукты,7,spices,23,Гваздзіка
1,by,0,Прадукты,7,spices,24,Кардамон
1,by,0,Прадукты,7,spices,25,Карыяндр
1,by,0,Прадукты,7,spices,26,Куркума
1,by,0,Прадукты,7,spices,27,Кмен
1,by,0,Прадукты,7,spices,28,Сушаны тым'ян
1,by,0,Прадукты,7,spices,29,Сушаны арэгана
1,by,0,Прадукты,7,spices,30,Мускатны арэх
1,by,0,Прадукты,7,spices,31,Правансальскія травы
1,by,0,Прадукты,7,spices,32,Французскія травы
1,by,0,Прадукты,7,spices,33,Італьянскія травы
1,by,0,Прадукты,7,spices,34,Сталовы воцат
1,by,0,Прадукты,7,spices,35,Вінны воцат
1,by,0,Прадукты,7,spices,36,Яблычны воцат
1,by,0,Прадукты,7,spices,37,Бальзамічны воцат
1,by,0,Прадукты,7,spices,38,Рысавы воцат
1,by,0,Прадукты,7,spices,39,Хмелі-сунелі
1,by,0,Прадукты,7,spices,40,Сумесь для плову
1,by,0,Прадукты,7,spices,41,Шафран
1,by,0,Прадукты,7,spices,42,Бадзян
1,by,0,Прадукты,7,spices,43,Маяран
1,by,0,Прадукты,7,spices,44,Сушаны эстрагон
1,by,0,Прадукты,8,nuts,0,Сухафрукты
1,by,0,Прадукты,8,nuts,1,Фінікі
1,by,0,Прадукты,8,nuts,2,Чарнасліў
1,by,0,Прадукты,8,nuts,3,Разынкі
1,by,0,Прадукты,8,nuts,4,Курага
1,by,0,Прадукты,8,nuts,5,Арэхі
1,by,0,Прадукты,8,nuts,6,Лясныя арэхі
1,by,0,Прадукты,8,nuts,7,Кедравыя арэхі
1,by,0,Прадукты,8,nuts,8,Грэцкія арэхі
1,by,0,Прадукты,8,nuts,9,Арэхі макадамія
1,by,0,Прадукты,8,nuts,10,Бразільскі арэх
1,by,0,Прадукты,8,nuts,11,Арахіс
1,by,0,Прадукты,8,nuts,12,Фундук
1,by,0,Прадукты,8,nuts,13,Пекан
1,by,0,Прадукты,8,nuts,14,Фісташкі
1,by,0,Прадукты,8,nuts,15,Міндаль
1,by,0,Прадукты,8,nuts,16,Кеш'ю
1,by,0,Прадукты,8,nuts,17,Семкі
1,by,0,Прадукты,8,nuts,18,Сланечнікавыя семкі
1,by,0,Прадукты,8,nuts,19,Гарбузовыя семкі
1,by,0,Прадукты,8,nuts,20,Насенне
1,by,0,Прадукты,8,nuts,21,Насенне чыа
1,by,0,Прадукты,8,nuts,22,Насенне лёну
1,by,0,Прадукты,8,nuts,23,Насенне кунжуту
1,by,0,Прадукты,8,nuts,24,Сушаныя грыбы
1,by,0,Прадукты,8,nuts,25,Цукаты
1,by,0,Прадукты,8,nuts,26,Сушаная журавіна
1,by,0,Прадукты,8,nuts,27,Сушаны інжыр
1,by,0,Прадукты,8,nuts,28,Сушаныя яблыкі
1,by,0,Прадукты,8,nuts,29,Бананавыя чыпсы
1,by,0,Прадукты,8,nuts,30,Сушанае манга
1,by,0,Прадукты,8,nuts,31,Мак
1,by,0,Прадукты,9,baking,0,Яйкі
1,by,0,Прадукты,9,baking,1,Перапяліныя яйкі
1,by,0,Прадукты,9,baking,2,Дрожджы
1,by,0,Прадукты,9,baking,3,Разрыхляльнік
1,by,0,Прадукты,9,baking,4,Сода
1,by,0,Прадукты,9,baking,5,Ванілін
1,by,0,Прадукты,9,baking,6,Крухмал
1,by,0,Прадукты,9,baking,7,Жэлацін
1,by,0,Прадукты,9,baking,8,Лімонная кіслата
1,by,0,Прадукты,9,baking,9,Пекцін
1,by,0,Прадукты,9,baking,10,Агар-агар
1,by,0,Прадукты,9,baking,11,Цукровая пудра
1,by,0,Прадукты,9,baking,12,Падсалодвальнік
1,by,0,Прадукты,9,baking,13,Замяняльнік цукру
1,by,0,Прадукты,9,baking,14,Паніровачныя сухары
1,by,0,Прадукты,9,baking,15,Харчовы фарбавальнік
1,by,0,Прадукты,9,baking,16,Кандытарская пасыпка
1,by,0,Прадукты,10,snacks,0,Пячэнне
1,by,0,Прадукты,10,snacks,1,Аўсянае пячэнне
1,by,0,Прадукты,10,snacks,2,Пернікі
1,by,0,Прадукты,10,snacks,3,Кексы
1,by,0,Прадукты,10,snacks,4,Цукеркі
1,by,0,Прадукты,10,snacks,5,Шакалад
1,by,0,Прадукты,10,snacks,6,Малочны шакалад
1,by,0,Прадукты,10,snacks,7,Горкі шакалад
1,by,0,Прадукты,10,snacks,8,Белый шакалад
1,by,0,Прадукты,10,snacks,9,Мёд
1,by,0,Прадукты,10,snacks,10,Кветкавы мёд
1,by,0,Прадукты,10,snacks,11,Грачаны мёд
1,by,0,Прадукты,10,snacks,12,Варэнне
1,by,0,Прадукты,10,snacks,13,Малінавае варэнне
1,by,0,Прадукты,10,snacks,14,Вішнёвае варэнне
1,by,0,Прадукты,10,snacks,15,Чыпсы
1,by,0,Прадукты,10,snacks,16,Крэкер
1,by,0,Прадукты,10,snacks,17,Сухарыкі
1,by,0,Прадукты,10,snacks,18,Сушаны кальмар
1,by,0,Прадукты,10,snacks,19,Сушаная рыбка
1,by,0,Прадукты,10,snacks,20,Саламка
1,by,0,Прадукты,10,snacks,21,Вафлі
1,by,0,Прадукты,10,snacks,22,Зефір
1,by,0,Прадукты,10,snacks,23,Пасціла
1,by,0,Прадукты,10,snacks,24,Мармелад
1,by,0,Прадукты,10,snacks,25,Халва
1,by,0,Прадукты,10,snacks,26,Казінакі
1,by,0,Прадукты,10,snacks,27,Торт
1,by,0,Прадукты,10,snacks,28,Пірожнае
1,by,0,Прадукты,10,snacks,29,Эклеры
1,by,0,Прадукты,10,snacks,30,Безэ
1,by,0,Прадукты,10,snacks,31,Маффіны
1,by,0,Прадукты,10,snacks,32,Круасаны
1,by,0,Прадукты,10,snacks,33,Салодкія булачкі
1,by,0,Прадукты,10,snacks,34,Бісквітны рулет
1,by,0,Прадукты,10,snacks,35,Слойкі
1,by,0,Прадукты,10,snacks,36,Ватрушкі
1,by,0,Прадукты,10,snacks,37,Салодкі пірог
1,by,0,Прадукты,10,snacks,38,Карамель
1,by,0,Прадукты,10,snacks,39,Лядзяні
1,by,0,Прадукты,10,snacks,40,Ірыскі
1,by,0,Прадукты,10,snacks,41,Труфелі
1,by,0,Прадукты,10,snacks,42,Шэрбет
1,by,0,Прадукты,10,snacks,43,Шакаладны батончык
1,by,0,Прадукты,10,snacks,44,Вафельны батончык
1,by,0,Прадукты,10,snacks,45,Батончык мюслі
1,by,0,Прадукты,10,snacks,46,Джэм
1,by,0,Прадукты,10,snacks,47,Канфіцюр
1,by,0,Прадукты,10,snacks,48,Сіроп
1,by,0,Прадукты,10,snacks,49,Шакаладна-арэхавая паста
1,by,0,Прадукты,10,snacks,50,Арахісавая паста
1,by,0,Прадукты,10,snacks,51,Папкорн
1,by,0,Прадукты,10,snacks,52,Кукурузныя палачкі
1,by,0,Прадукты,10,snacks,53,Маршмэлоу
1,by,0,Прадукты,10,snacks,54,Марозіва
1,by,0,Прадукты,10,snacks,55,Эскімо
1,by,0,Прадукты,10,snacks,56,Пломбір
1,by,0,Прадукты,10,snacks,57,Сорбет
1,by,0,Прадукты,10,snacks,58,Пудынг
1,by,0,Прадукты,10,snacks,59,Рахат-лукум
1,by,0,Прадукты,10,snacks,60,Чак-чак
1,by,0,Прадукты,10,snacks,61,Нуга
1,by,0,Прадукты,10,snacks,62,Чурчхела
1,by,0,Прадукты,11,drinks,0,Чай
1,by,0,Прадукты,11,drinks,1,Чорны чай
1,by,0,Прадукты,11,drinks,2,Зялёны чай
1,by,0,Прадукты,11,drinks,3,Белый чай
1,by,0,Прадукты,11,drinks,4,Травяны чай
1,by,0,Прадукты,11,drinks,5,Малочны улун
1,by,0,Прадукты,11,drinks,6,Пуэр
1,by,0,Прадукты,11,drinks,7,Іван-чай
1,by,0,Прадукты,11,drinks,8,Кава
1,by,0,Прадукты,11,drinks,9,Молатая кава
1,by,0,Прадукты,11,drinks,10,Растваральная кава
1,by,0,Прадукты,11,drinks,11,Кава ў зёрнах
1,by,0,Прадукты,11,drinks,12,Кава ў капсулах
1,by,0,Прадукты,11,drinks,13,Матэ
1,by,0,Прадукты,11,drinks,14,Какава-парашок
1,by,0,Прадукты,11,drinks,15,Матча
1,by,0,Прадукты,11,drinks,16,Каркадэ
1,by,0,Прадукты,11,drinks,17,Рамонак
1,by,0,Прадукты,11,drinks,18,Цыкорый
1,by,0,Прадукты,11,drinks,19,Ячменны напой
1,by,0,Прадукты,11,drinks,20,Сок
1,by,0,Прадукты,11,drinks,21,Таматный сок
1,by,0,Прадукты,11,drinks,22,Морс
1,by,0,Прадукты,11,drinks,23,Кампот
1,by,0,Прадукты,11,drinks,24,Квас
1,by,0,Прадукты,11,drinks,25,Ліманад
1,by,0,Прадукты,11,drinks,26,Халодны чай
1,by,0,Прадукты,11,drinks,27,Газіроўка
1,by,0,Прадукты,11,drinks,28,Энергетык
1,by,0,Прадукты,11,drinks,29,Вада
1,by,0,Прадукты,11,drinks,30,Мінеральная вада
1,by,0,Прадукты,11,drinks,31,Газаваная вада
1,by,0,Прадукты,12,frozen,0,Агароднінная сумесь
1,by,0,Прадукты,12,frozen,1,Замарожаная гародніна
1,by,0,Прадукты,12,frozen,2,Гавайская сумесь
1,by,0,Прадукты,12,frozen,3,Мексіканская сумесь
1,by,0,Прадукты,12,frozen,4,Замарожаныя ягады
1,by,0,Прадукты,12,frozen,5,Замарожаная піца
1,by,0,Прадукты,12,frozen,6,Замарожаныя крэветкі
1,by,0,Прадукты,12,frozen,7,Замарожаныя катлеты
1,by,0,Прадукты,12,frozen,8,Блінчыкі
1,by,0,Прадукты,12,frozen,9,Пельмені
1,by,0,Прадукты,12,frozen,10,Хінкалі
1,by,0,Прадукты,12,frozen,11,Манты
1,by,0,Прадукты,12,frozen,12,Равіолі
1,by,0,Прадукты,12,frozen,13,Варэнікі
1,by,0,Прадукты,12,frozen,14,Замарожаная бульба
1,by,0,Прадукты,12,frozen,15,Замарожаныя грыбы
1,by,0,Прадукты,12,frozen,16,Замарожаны шпінат
1,by,0,Прадукты,12,frozen,17,Замарожаны зялёны гарошак
1,by,0,Прадукты,12,frozen,18,Замарожаная кукуруза
1,by,0,Прадукты,12,frozen,19,Замарожанае слоенае цеста
1,by,0,Прадукты,12,frozen,20,Замарожанае дражджавое цеста
1,by,0,Прадукты,12,frozen,21,Замарожаныя нагетсы
1,by,1,Алкаголь,0,alcohol,0,Гарэлка
1,by,1,Алкаголь,0,alcohol,1,Каньяк
1,by,1,Алкаголь,0,alcohol,2,Арманьяк
1,by,1,Алкаголь,0,alcohol,3,Віскі
1,by,1,Алкаголь,0,alcohol,4,Ром
1,by,1,Алкаголь,0,alcohol,5,Джын
1,by,1,Алкаголь,0,alcohol,6,Тэкіла
1,by,1,Алкаголь,0,alcohol,7,Абсэнт
1,by,1,Алкаголь,0,alcohol,8,Лікёр
1,by,1,Алкаголь,0,alcohol,9,Брэндзі
1,by,1,Алкаголь,0,alcohol,10,Самбука
1,by,1,Алкаголь,0,alcohol,11,Кальвадос
1,by,1,Алкаголь,0,alcohol,12,Грапа
1,by,1,Алкаголь,0,alcohol,13,Шнапс
1,by,1,Алкаголь,0,alcohol,14,Горкая настойка
1,by,1,Алкаголь,0,alcohol,15,Травяная настойка
1,by,1,Алкаголь,0,alcohol,16,Бехероўка
1,by,1,Алкаголь,0,alcohol,17,Бурбон
1,by,1,Алкаголь,0,alcohol,18,Скотч
1,by,1,Алкаголь,0,alcohol,19,Шампанскае
1,by,1,Алкаголь,0,alcohol,20,Просека
1,by,1,Алкаголь,0,alcohol,21,Кава
1,by,1,Алкаголь,0,alcohol,22,Верму́т
1,by,1,Алкаголь,0,alcohol,23,Бітэр
1,by,1,Алкаголь,0,alcohol,24,Сакэ
1,by,1,Алкаголь,0,alcohol,25,Чача
1,by,1,Алкаголь,0,alcohol,26,Ігрыстае віно
1,by,1,Алкаголь,0,alcohol,27,Чырвонае віно
1,by,1,Алкаголь,0,alcohol,28,Белае віно
1,by,1,Алкаголь,0,alcohol,29,Ружовае віно
1,by,1,Алкаголь,0,alcohol,30,Сухое віно
1,by,1,Алкаголь,0,alcohol,31,Паўсухое віно
1,by,1,Алкаголь,0,alcohol,32,Салодкае віно
1,by,1,Алкаголь,0,alcohol,33,Паўсалодкае віно
1,by,1,Алкаголь,0,alcohol,34,Столавае віно
1,by,1,Алкаголь,0,alcohol,35,Дэсертнае віно
1,by,1,Алкаголь,0,alcohol,36,Слівовае віно
1,by,1,Алкаголь,0,alcohol,37,Портвейн
1,by,1,Алкаголь,0,alcohol,38,Порта
1,by,1,Алкаголь,0,alcohol,39,Херэс
